headline_sentiment_comp,headline_sentiment_pos,headline_sentiment_neu,headline_sentiment_neg,headline_sentiment_but,text_sentiment_comp,text_sentiment_pos,text_sentiment_neu,text_sentiment_neg,text_sentiment_but
-0.599,0,0.719,0.281,0,-0.998,0.056,0.818,0.126,4
0,0,1,0,0,0.997,0.118,0.823,0.059,1
-0.67,0,0.667,0.333,0,-0.984,0.04,0.826,0.134,2
0,0,1,0,0,0.901,0.07,0.887,0.043,2
0,0,1,0,0,0.996,0.083,0.876,0.041,4
0,0,1,0,0,-0.995,0.04,0.821,0.139,2
0.077,0.126,0.874,0,0,0.705,0.084,0.866,0.05,1
0,0,1,0,0,-1,0.034,0.835,0.131,5
-0.557,0,0.66,0.34,0,-0.904,0.072,0.837,0.091,1
-0.296,0.163,0.602,0.235,0,-0.969,0.078,0.84,0.082,4
-0.389,0.111,0.668,0.22,0,0.98,0.097,0.826,0.076,4
0.226,0.16,0.84,0,0,-0.998,0.076,0.78,0.145,2
0,0,1,0,0,0,0,1,0,0
0.318,0.365,0.635,0,0,0,0,1,0,0
-0.599,0,0.698,0.302,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0.402,0.252,0.748,0,0,0,0,1,0,0
0,0,1,0,0,0.993,0.099,0.859,0.042,4
-0.743,0,0.613,0.387,0,0.989,0.073,0.88,0.047,3
-0.66,0,0.565,0.435,0,-0.988,0.116,0.758,0.126,15
-0.743,0,0.636,0.364,0,-0.997,0.062,0.806,0.132,6
-0.34,0.112,0.688,0.2,0,-0.784,0.046,0.896,0.059,3
0,0,1,0,0,0.99,0.101,0.833,0.066,7
-0.778,0,0.507,0.493,0,-0.695,0.063,0.87,0.067,1
-0.612,0,0.765,0.235,0,-0.995,0.107,0.751,0.142,3
0,0,1,0,0,-0.938,0.032,0.889,0.079,0
-0.226,0,0.853,0.147,0,-0.448,0.056,0.882,0.062,0
0,0,1,0,0,-0.895,0.05,0.882,0.069,3
-0.727,0,0.534,0.466,0,-0.991,0.028,0.852,0.121,3
-0.361,0,0.667,0.333,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0.557,0.286,0.714,0,0,0,0,1,0,0
-0.34,0,0.714,0.286,0,0,0,1,0,0
-0.691,0,0.657,0.343,0,-0.941,0.082,0.833,0.085,5
-0.625,0,0.661,0.339,0,-0.998,0.038,0.827,0.134,1
-0.727,0,0.534,0.466,0,-0.981,0.071,0.813,0.116,2
-0.477,0,0.763,0.237,0,-0.997,0.091,0.773,0.136,8
0,0,1,0,0,0.978,0.102,0.828,0.071,3
-0.026,0.142,0.71,0.148,0,0.959,0.099,0.869,0.032,1
0.202,0.231,0.769,0,0,0.979,0.112,0.799,0.089,9
-0.44,0,0.642,0.358,0,-0.999,0.069,0.81,0.121,7
-0.791,0,0.385,0.615,0,-0.992,0.069,0.819,0.111,2
0,0,1,0,0,0.969,0.072,0.899,0.03,1
-0.791,0,0.533,0.467,0,0.476,0.122,0.762,0.117,8
-0.791,0,0.562,0.438,0,-0.867,0.099,0.801,0.101,4
0,0,1,0,0,0.991,0.079,0.886,0.036,1
0,0,1,0,0,-0.914,0.061,0.873,0.066,4
0.772,0.528,0.472,0,0,0.962,0.067,0.884,0.049,1
-0.527,0,0.614,0.386,0,-0.917,0.086,0.818,0.096,0
-0.34,0,0.821,0.179,0,0,0,1,0,0
-0.818,0,0.37,0.63,0,0,0,1,0,0
-0.727,0,0.534,0.466,0,0,0,1,0,0
-0.727,0,0.534,0.466,0,-0.997,0.056,0.801,0.143,2
0,0,1,0,0,-0.995,0.061,0.777,0.162,5
0.572,0.381,0.619,0,0,0.999,0.125,0.83,0.045,4
-0.542,0,0.8,0.2,0,-0.809,0.053,0.888,0.059,3
0,0,1,0,0,0.982,0.059,0.904,0.038,6
0,0,1,0,0,0.977,0.089,0.879,0.032,4
0.382,0.28,0.6,0.12,0,-1,0.076,0.767,0.157,8
-0.402,0,0.856,0.144,0,-0.978,0.038,0.885,0.078,2
-0.318,0,0.827,0.173,0,0.043,0.049,0.898,0.052,2
0,0,1,0,0,0.998,0.141,0.818,0.041,2
-0.202,0.118,0.686,0.196,0,0.891,0.075,0.856,0.069,12
0,0,1,0,0,0,0,1,0,0
-0.392,0,0.622,0.378,1,0,0,1,0,0
0.417,0.239,0.761,0,0,-0.987,0.087,0.784,0.129,1
-0.34,0,0.745,0.255,0,-0.997,0.032,0.879,0.088,0
0,0,1,0,0,-0.962,0.052,0.814,0.134,0
-0.527,0.177,0.469,0.354,0,-1,0.075,0.672,0.253,8
0,0,1,0,0,-0.993,0.039,0.888,0.073,2
0,0,1,0,0,0.996,0.075,0.874,0.051,9
-0.382,0,0.729,0.271,0,-0.999,0.069,0.807,0.124,10
-0.402,0,0.769,0.231,0,-0.99,0.029,0.923,0.049,1
0,0,1,0,0,-0.995,0.05,0.875,0.075,8
0,0,1,0,0,0.973,0.106,0.805,0.089,5
-0.382,0,0.809,0.191,0,-0.994,0.077,0.823,0.1,6
0.361,0.2,0.8,0,0,-0.985,0.046,0.882,0.072,1
0.318,0.223,0.777,0,0,0.909,0.05,0.916,0.034,3
-0.743,0,0.526,0.474,0,0,0,1,0,0
0,0,1,0,0,-0.993,0.057,0.862,0.081,4
-0.832,0,0.362,0.638,0,-0.997,0.052,0.789,0.159,1
-0.862,0,0.602,0.398,0,-0.987,0.044,0.833,0.123,0
-0.791,0,0.667,0.333,0,0.205,0.068,0.867,0.065,4
-0.599,0,0.672,0.328,0,-0.959,0.05,0.82,0.13,0
0,0,1,0,0,0.992,0.106,0.828,0.067,5
-0.735,0,0.563,0.437,0,-0.88,0.057,0.843,0.1,1
-0.599,0,0.794,0.206,0,-0.986,0.018,0.841,0.141,0
0,0,1,0,0,0.841,0.091,0.824,0.085,4
0,0,1,0,0,0.986,0.09,0.872,0.038,2
-0.459,0,0.786,0.214,0,-0.999,0.038,0.883,0.079,9
-0.34,0,0.789,0.211,0,0.97,0.133,0.751,0.116,5
0,0,1,0,0,-0.973,0.071,0.851,0.077,3
-0.796,0,0.496,0.504,0,-1,0.032,0.717,0.252,1
-0.743,0,0.526,0.474,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0.993,0.096,0.843,0.061,9
-0.477,0,0.838,0.162,0,0.077,0.045,0.907,0.047,0
0,0,1,0,0,-0.818,0.073,0.842,0.085,6
0.599,0.308,0.692,0,0,0.999,0.144,0.795,0.061,3
0,0,1,0,0,0.987,0.069,0.917,0.015,4
-0.807,0,0.354,0.646,0,-1,0.067,0.71,0.223,37
-0.772,0,0.573,0.427,0,-0.694,0.097,0.799,0.104,2
0.226,0.168,0.73,0.102,0,0.999,0.144,0.797,0.059,3
-0.382,0,0.794,0.206,0,-0.88,0.057,0.877,0.066,3
-0.599,0,0.672,0.328,0,-0.947,0.081,0.828,0.09,4
-0.625,0,0.687,0.313,0,-0.999,0.071,0.803,0.125,7
-0.477,0,0.617,0.383,0,0,0,1,0,0
-0.382,0,0.729,0.271,0,0,0,1,0,0
0.402,0.184,0.816,0,0,-0.44,0.054,0.885,0.061,0
-0.477,0,0.693,0.307,0,-0.906,0.108,0.773,0.119,3
0.101,0.188,0.653,0.16,0,-0.977,0.024,0.9,0.076,2
-0.931,0,0.365,0.635,0,-0.998,0.06,0.8,0.141,5
-0.572,0,0.748,0.252,0,-0.98,0.065,0.807,0.128,1
0,0,1,0,0,0.998,0.116,0.821,0.063,7
-0.178,0,0.841,0.159,0,-1,0.062,0.778,0.161,6
-0.599,0,0.738,0.262,0,-0.999,0.044,0.787,0.169,5
-0.511,0.188,0.424,0.388,0,-0.999,0.06,0.812,0.128,4
0,0,1,0,0,-0.996,0.053,0.77,0.177,3
-0.904,0,0.45,0.55,0,-0.994,0.074,0.762,0.164,0
0,0,1,0,0,-0.994,0.076,0.808,0.117,4
-0.273,0,0.84,0.16,0,0.989,0.103,0.846,0.051,3
-0.827,0,0.535,0.465,0,-0.996,0.077,0.805,0.118,2
-0.599,0,0.642,0.358,0,-0.999,0.095,0.763,0.142,5
-0.71,0,0.604,0.396,0,-1,0.051,0.759,0.191,4
-0.202,0,0.795,0.205,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
-0.477,0,0.617,0.383,0,0,0,1,0,0
-0.599,0,0.606,0.394,0,0,0,1,0,0
-0.727,0,0.567,0.433,0,-0.892,0.122,0.747,0.131,3
0,0,1,0,0,-0.99,0.055,0.872,0.073,4
-0.296,0.167,0.58,0.254,0,-0.999,0.054,0.769,0.178,2
-0.382,0,0.755,0.245,0,0.85,0.114,0.78,0.106,2
-0.572,0,0.654,0.346,0,0.996,0.135,0.775,0.09,4
0,0,1,0,0,0.653,0.082,0.846,0.072,3
-0.649,0,0.751,0.249,1,-0.749,0.084,0.83,0.086,8
-0.844,0,0.524,0.476,0,-1,0.074,0.741,0.185,8
-0.881,0,0.519,0.481,0,-0.999,0.063,0.768,0.168,3
-0.25,0,0.818,0.182,0,-0.91,0.037,0.897,0.066,0
0.026,0.136,0.864,0,0,-0.996,0.018,0.862,0.119,2
0,0,1,0,0,-0.997,0.051,0.86,0.089,3
0,0,1,0,0,-0.999,0.067,0.818,0.115,8
0,0,1,0,0,0,0,1,0,0
-0.402,0,0.722,0.278,0,0,0,1,0,0
0.44,0.225,0.775,0,0,0.848,0.059,0.895,0.046,4
-0.625,0,0.76,0.24,0,-1,0.046,0.785,0.169,8
-0.572,0,0.709,0.291,0,-0.999,0.032,0.852,0.116,5
0,0,1,0,0,-0.975,0.051,0.878,0.071,5
-0.511,0.134,0.472,0.394,0,-0.222,0.092,0.822,0.086,4
0.421,0.177,0.823,0,0,-1,0.047,0.779,0.174,5
0,0,1,0,0,-0.96,0.057,0.869,0.074,3
-0.886,0,0.325,0.675,0,-0.989,0.062,0.82,0.118,3
-0.822,0,0.542,0.458,0,0,0,1,0,0
0.052,0.107,0.893,0,0,0.997,0.099,0.858,0.042,7
-0.459,0.18,0.465,0.355,0,0.983,0.102,0.817,0.08,3
0.273,0.16,0.84,0,0,0.936,0.089,0.838,0.074,3
0,0,1,0,0,-0.946,0.048,0.858,0.093,0
0.34,0.231,0.769,0,0,0.998,0.106,0.854,0.039,2
0.026,0.136,0.864,0,0,-0.997,0.029,0.84,0.131,0
0.382,0.178,0.822,0,0,-1,0.065,0.759,0.175,9
-0.25,0,0.818,0.182,0,-0.957,0.091,0.788,0.12,4
-0.44,0,0.775,0.225,0,-0.99,0.064,0.825,0.111,2
0,0,1,0,0,-0.993,0.069,0.778,0.153,2
-0.527,0.148,0.494,0.358,0,0.993,0.074,0.871,0.055,5
-0.84,0,0.429,0.571,0,-0.999,0.051,0.731,0.217,0
-0.103,0,0.896,0.104,0,-0.731,0.043,0.897,0.06,0
-0.586,0,0.556,0.444,0,-0.997,0.068,0.814,0.117,6
0,0,1,0,0,-0.955,0.048,0.84,0.112,2
0,0,1,0,0,0.987,0.084,0.858,0.058,2
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,-0.682,0.094,0.812,0.094,7
-0.296,0,0.804,0.196,0,-0.851,0.037,0.893,0.07,0
-0.25,0.139,0.611,0.25,0,-0.976,0.083,0.82,0.098,6
0,0,1,0,0,0.996,0.095,0.858,0.047,3
0.421,0.237,0.763,0,0,-0.616,0.101,0.794,0.104,3
-0.599,0,0.606,0.394,0,-0.999,0.056,0.826,0.118,6
0.557,0.314,0.593,0.093,0,-0.997,0.077,0.797,0.125,7
-0.743,0,0.559,0.441,0,-0.999,0.073,0.773,0.154,6
-0.361,0,0.72,0.28,0,-0.999,0.085,0.727,0.188,5
0,0,1,0,0,0.995,0.074,0.892,0.034,7
-0.71,0,0.629,0.371,0,-0.987,0.061,0.848,0.091,4
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,-0.977,0.067,0.85,0.083,2
-0.052,0.141,0.704,0.155,0,0.989,0.132,0.771,0.097,3
0,0,1,0,0,-0.81,0.072,0.835,0.093,2
0.44,0.266,0.734,0,0,-0.999,0.07,0.805,0.125,9
0,0,1,0,0,-0.999,0.052,0.829,0.119,9
0.202,0.201,0.649,0.149,0,-0.999,0.074,0.793,0.134,8
-0.477,0,0.795,0.205,0,-0.945,0.097,0.786,0.117,1
-0.382,0.171,0.541,0.288,0,-0.759,0.089,0.821,0.09,7
0,0,1,0,0,0.976,0.067,0.904,0.029,1
-0.599,0,0.672,0.328,0,0,0,1,0,0
0,0,1,0,0,-0.66,0.075,0.845,0.079,9
0,0,1,0,0,0.932,0.062,0.909,0.029,0
0,0,1,0,0,0.992,0.106,0.865,0.028,2
0.44,0.209,0.791,0,0,0.923,0.073,0.884,0.043,0
0,0,1,0,0,-0.902,0.064,0.86,0.076,3
0,0,1,0,0,0.773,0.091,0.819,0.09,4
-0.557,0.116,0.536,0.348,0,-0.751,0.054,0.879,0.067,0
0.439,0.241,0.657,0.102,0,1,0.181,0.773,0.046,6
-0.494,0,0.775,0.225,0,-0.996,0.04,0.857,0.103,4
0,0,1,0,0,-0.997,0.059,0.832,0.11,4
0,0,1,0,0,0,0,1,0,0
0.572,0.198,0.802,0,0,0.848,0.103,0.855,0.042,1
-0.866,0,0.419,0.581,0,-0.999,0.056,0.798,0.146,3
0.402,0.197,0.803,0,0,0.999,0.117,0.833,0.05,7
-0.477,0,0.78,0.22,0,-0.993,0.075,0.818,0.108,4
-0.649,0,0.675,0.325,0,0.791,0.061,0.892,0.047,2
0,0,1,0,0,0.844,0.058,0.902,0.039,1
-0.649,0,0.699,0.301,0,-0.99,0.023,0.886,0.091,1
-0.557,0,0.714,0.286,0,-1,0.061,0.785,0.155,6
0.202,0.153,0.847,0,0,-0.998,0.04,0.867,0.094,3
0,0,1,0,0,-0.938,0.026,0.93,0.043,1
0,0,1,0,0,0.889,0.071,0.877,0.051,0
-0.296,0,0.784,0.216,0,0.553,0.123,0.76,0.117,8
0.494,0.262,0.738,0,0,0.402,0.048,0.92,0.032,0
0,0,1,0,0,-0.669,0.058,0.88,0.062,5
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,-0.624,0.098,0.804,0.098,0
-0.67,0,0.593,0.407,0,0.822,0.08,0.85,0.07,1
0,0,1,0,0,-0.974,0.079,0.818,0.103,3
-0.382,0,0.776,0.224,0,-0.991,0.065,0.783,0.152,0
0.751,0.597,0.403,0,0,-0.999,0.087,0.76,0.153,6
0,0.253,0.494,0.253,0,0.39,0.148,0.705,0.147,1
-0.382,0,0.776,0.224,0,-0.69,0.072,0.844,0.085,0
-0.128,0.168,0.559,0.273,0,-0.971,0.083,0.829,0.088,9
-0.34,0,0.769,0.231,0,0,0,1,0,0
-0.318,0,0.777,0.223,0,0,0,1,0,0
-0.052,0,0.854,0.146,0,0,0,1,0,0
0,0,1,0,0,0.344,0.064,0.882,0.055,3
0,0,1,0,0,-0.237,0.064,0.871,0.065,2
0.361,0.241,0.759,0,0,0.997,0.096,0.847,0.056,9
0,0,1,0,0,-0.999,0.05,0.843,0.107,5
-0.361,0,0.737,0.263,0,0.998,0.111,0.816,0.073,2
0,0.155,0.69,0.155,0,-0.999,0.045,0.817,0.137,2
-0.758,0,0.552,0.448,0,-0.994,0.049,0.794,0.157,1
0.402,0.231,0.769,0,0,-0.844,0.092,0.818,0.091,1
0,0,1,0,0,0.103,0.045,0.908,0.047,4
-0.458,0,0.786,0.214,0,-0.99,0.063,0.852,0.085,5
-0.735,0,0.592,0.408,0,-0.993,0.089,0.792,0.119,5
-0.34,0,0.789,0.211,0,-0.96,0.05,0.84,0.11,0
-0.542,0,0.64,0.36,0,-0.998,0.046,0.846,0.108,3
-0.34,0,0.745,0.255,0,0,0,1,0,0
-0.402,0,0.722,0.278,0,0,0,1,0,0
0,0,1,0,0,-0.921,0.019,0.919,0.062,2
0,0,1,0,0,0.995,0.111,0.801,0.088,4
0.402,0.213,0.787,0,0,0.332,0.05,0.908,0.042,1
0,0,1,0,0,0.998,0.059,0.924,0.018,7
0,0,1,0,0,-0.996,0.079,0.8,0.121,3
0.296,0.239,0.761,0,0,0,0,1,0,0
0.402,0.184,0.816,0,0,0.999,0.11,0.862,0.029,4
0,0,1,0,0,-0.962,0.055,0.879,0.066,0
-0.599,0,0.698,0.302,0,-0.999,0.059,0.781,0.16,4
-0.178,0.146,0.65,0.203,0,0.936,0.083,0.849,0.068,0
-0.743,0.101,0.388,0.512,0,-0.986,0.084,0.816,0.101,5
0,0,1,0,0,0.989,0.145,0.741,0.115,6
0.296,0.18,0.82,0,0,0.988,0.042,0.935,0.023,1
0,0,1,0,0,0.986,0.079,0.889,0.032,0
0.25,0.206,0.647,0.147,0,0.186,0.078,0.845,0.078,3
-0.718,0,0.5,0.5,0,-0.998,0.062,0.835,0.103,6
-0.296,0,0.784,0.216,0,-0.999,0.052,0.861,0.087,8
0,0,1,0,0,-0.99,0.058,0.842,0.1,2
0,0,1,0,1,0.988,0.101,0.819,0.08,9
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,-0.996,0.052,0.863,0.085,5
-0.866,0,0.508,0.492,0,-1,0.039,0.764,0.197,4
0,0,1,0,0,-1,0.07,0.774,0.156,13
0.556,0.264,0.736,0,0,-0.994,0.032,0.825,0.143,1
0,0,1,0,0,0.704,0.05,0.913,0.037,2
-0.34,0,0.714,0.286,0,-0.993,0.048,0.83,0.122,0
0.361,0.172,0.828,0,0,0.998,0.125,0.812,0.063,7
0,0,1,0,0,0.984,0.095,0.829,0.076,5
0,0,1,0,0,0.995,0.058,0.918,0.025,9
-0.052,0.25,0.549,0.201,0,-0.999,0.064,0.781,0.155,7
-0.778,0,0.507,0.493,0,-0.999,0.039,0.789,0.172,5
-0.631,0,0.684,0.316,1,-0.997,0.069,0.766,0.165,0
0,0,1,0,0,0,0,1,0,0
0.361,0.333,0.667,0,0,0.955,0.092,0.857,0.052,2
-0.178,0.176,0.588,0.235,0,-0.99,0.061,0.865,0.075,4
0,0,1,0,0,0.996,0.119,0.83,0.051,5
-0.361,0,0.828,0.172,0,-0.968,0.022,0.919,0.059,2
-0.178,0,0.841,0.159,0,-0.963,0.043,0.898,0.059,1
-0.511,0,0.708,0.292,0,-0.999,0.094,0.747,0.158,4
-0.511,0,0.708,0.292,0,-0.994,0.086,0.786,0.127,1
-0.296,0,0.804,0.196,0,0.984,0.099,0.822,0.079,4
0.764,0.485,0.515,0,0,0.999,0.144,0.803,0.054,7
0.273,0.26,0.569,0.171,0,0.98,0.103,0.811,0.086,4
0,0,1,0,0,-0.989,0.054,0.85,0.096,3
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
-0.296,0,0.784,0.216,0,0,0,1,0,0
0,0,1,0,0,0.867,0.106,0.799,0.095,1
-0.772,0,0.599,0.401,0,-0.998,0.049,0.843,0.108,5
-0.494,0,0.656,0.344,0,-0.998,0.085,0.735,0.179,1
-0.477,0,0.721,0.279,0,-0.992,0.018,0.859,0.123,1
-0.649,0,0.71,0.29,0,0.343,0.08,0.84,0.08,7
-0.765,0,0.602,0.398,0,-0.999,0.08,0.775,0.146,7
-0.357,0,0.801,0.199,0,-0.999,0.038,0.877,0.085,5
0,0,1,0,0,0.993,0.086,0.871,0.043,5
-0.67,0,0.64,0.36,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
-0.103,0,0.924,0.076,0,0.764,0.051,0.907,0.042,4
0,0,1,0,0,-0.903,0.099,0.789,0.112,1
-0.7,0,0.655,0.345,0,-0.996,0.095,0.775,0.131,5
0.718,0.375,0.625,0,0,0.932,0.068,0.884,0.048,5
-0.599,0,0.719,0.281,0,0.995,0.113,0.821,0.065,4
-0.402,0.097,0.621,0.283,0,0.844,0.094,0.821,0.085,3
-0.67,0,0.64,0.36,0,-0.999,0.07,0.756,0.175,5
0,0,1,0,0,0.982,0.065,0.892,0.043,6
0.153,0.196,0.652,0.152,0,-0.954,0.042,0.875,0.083,2
0.637,0.344,0.656,0,0,-0.995,0.094,0.775,0.131,4
-0.772,0,0.539,0.461,0,-0.985,0.034,0.867,0.099,0
0,0,1,0,0,0,0,1,0,0
0.44,0.266,0.734,0,0,0,0,1,0,0
-0.318,0,0.813,0.187,0,0.506,0.094,0.82,0.086,9
-0.077,0.175,0.629,0.196,0,-0.971,0.05,0.887,0.063,7
-0.153,0,0.873,0.127,0,-0.66,0.006,0.956,0.038,1
0.34,0.179,0.821,0,0,-0.998,0.074,0.793,0.133,3
0,0,1,0,1,0.987,0.084,0.852,0.064,5
0.052,0.145,0.723,0.133,0,0.98,0.065,0.907,0.028,1
0.572,0.27,0.73,0,0,0.543,0.06,0.891,0.049,0
-0.25,0.234,0.426,0.34,0,-0.586,0.098,0.8,0.101,5
-0.718,0,0.538,0.462,0,-0.997,0.043,0.863,0.093,2
-0.421,0,0.568,0.432,0,-0.999,0.063,0.812,0.125,2
0,0,1,0,0,0.963,0.096,0.82,0.084,7
-0.802,0,0.526,0.474,0,-0.994,0.077,0.819,0.104,8
-0.599,0,0.62,0.38,0,-0.999,0.072,0.803,0.125,9
0,0,1,0,0,0.991,0.115,0.822,0.063,4
-0.625,0.202,0.296,0.502,0,0.753,0.102,0.798,0.099,3
0,0,1,0,0,0,0,1,0,0
-0.128,0,0.857,0.143,0,0,0,1,0,0
0,0,1,0,0,-0.934,0.08,0.832,0.088,4
0.872,0.553,0.447,0,0,0.936,0.129,0.756,0.115,2
0,0,1,0,0,-0.852,0.072,0.847,0.081,2
-0.077,0.218,0.545,0.236,0,-0.132,0.113,0.772,0.115,3
0.077,0.232,0.56,0.208,0,0.998,0.119,0.815,0.066,6
-0.341,0,0.806,0.194,0,0.999,0.156,0.75,0.094,8
-0.128,0,0.857,0.143,0,-0.914,0.082,0.837,0.081,1
0,0,1,0,0,-0.992,0.074,0.831,0.095,1
-0.637,0.067,0.61,0.323,0,-0.998,0.062,0.831,0.108,5
-0.296,0.141,0.625,0.234,0,-0.992,0.052,0.862,0.086,4
0,0,1,0,0,0.41,0.092,0.819,0.089,3
0.637,0.318,0.682,0,0,0.967,0.084,0.845,0.071,4
0.527,0.221,0.779,0,0,1,0.174,0.788,0.038,6
0.458,0.214,0.786,0,0,-0.995,0.092,0.789,0.119,11
-0.625,0,0.728,0.272,0,0.686,0.06,0.885,0.056,6
0.751,0.39,0.61,0,0,0.998,0.115,0.815,0.07,6
0,0,1,0,0,-0.994,0.12,0.736,0.144,2
-0.202,0,0.847,0.153,0,0.995,0.096,0.849,0.055,3
0,0,1,0,0,0.996,0.104,0.846,0.05,3
-0.511,0,0.732,0.268,0,-0.993,0.01,0.901,0.09,1
-0.402,0,0.769,0.231,0,0.996,0.101,0.832,0.067,8
0,0,1,0,0,-0.661,0.067,0.87,0.063,2
-0.599,0,0.55,0.45,0,0.965,0.081,0.884,0.035,3
-0.772,0,0.599,0.401,0,-0.991,0.101,0.768,0.131,3
-0.382,0,0.755,0.245,0,-0.997,0.055,0.857,0.087,3
-0.077,0,0.874,0.126,0,1,0.138,0.839,0.023,4
0.572,0.381,0.619,0,0,0.999,0.152,0.755,0.092,4
0,0,1,0,0,0,0,1,0,0
-0.511,0,0.602,0.398,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
-0.527,0,0.614,0.386,0,-0.999,0.065,0.739,0.196,1
0,0,1,0,0,0.983,0.086,0.858,0.055,3
0,0,1,0,0,0.986,0.149,0.799,0.052,1
-0.361,0,0.783,0.217,0,0.953,0.074,0.858,0.069,2
0,0,1,0,0,0.987,0.064,0.895,0.041,12
-0.785,0.182,0.267,0.551,0,-1,0.066,0.673,0.261,3
0.637,0.366,0.634,0,0,0.999,0.126,0.828,0.046,7
0,0,1,0,0,0.958,0.084,0.873,0.044,1
-0.329,0,0.847,0.153,1,-0.96,0.061,0.863,0.076,6
0,0,1,0,0,0.998,0.101,0.861,0.038,6
0,0,1,0,0,-0.937,0.033,0.906,0.061,1
0,0,1,0,0,0.999,0.103,0.848,0.05,6
-0.542,0,0.69,0.31,0,0.992,0.111,0.793,0.096,12
0.541,0.28,0.72,0,0,0,0,1,0,0
-0.402,0.2,0.421,0.379,0,0,0,1,0,0
-0.743,0,0.559,0.441,0,-0.999,0.036,0.799,0.165,4
0.832,0.464,0.536,0,0,0.997,0.122,0.801,0.077,3
-0.421,0,0.781,0.219,0,-0.979,0.044,0.848,0.108,1
0,0,1,0,0,0.989,0.1,0.823,0.077,8
-0.649,0,0.677,0.323,0,-0.965,0.075,0.841,0.084,15
-0.67,0,0.609,0.391,0,-0.998,0.026,0.809,0.165,1
-0.361,0,0.783,0.217,0,-0.996,0.055,0.824,0.121,1
-0.836,0,0.559,0.441,0,-0.997,0.054,0.796,0.15,2
0.052,0.181,0.652,0.167,0,0.972,0.101,0.835,0.064,0
-0.836,0,0.47,0.53,0,-0.993,0.054,0.867,0.08,3
-0.785,0,0.566,0.434,0,-0.933,0.058,0.865,0.077,0
0,0,1,0,0,-0.926,0.066,0.858,0.076,6
0,0,1,0,0,-0.936,0.103,0.788,0.109,7
0.103,0.18,0.667,0.153,0,-1,0.04,0.825,0.135,6
0.361,0.294,0.706,0,0,0,0,1,0,0
0,0,1,0,0,-0.993,0.059,0.84,0.101,0
0,0,1,0,0,0.997,0.088,0.86,0.052,12
-0.649,0,0.569,0.431,0,-0.921,0.05,0.885,0.066,2
-0.494,0,0.758,0.242,0,-0.994,0.036,0.864,0.1,0
0.361,0.172,0.828,0,0,-0.49,0.065,0.866,0.07,0
0,0,1,0,0,-0.88,0.058,0.872,0.07,0
0.202,0.23,0.592,0.178,0,0.992,0.109,0.811,0.08,2
0,0,1,0,0,0.999,0.107,0.869,0.024,5
0.542,0.316,0.565,0.119,0,0.923,0.13,0.751,0.119,7
-0.103,0.149,0.676,0.176,0,-0.357,0.041,0.907,0.052,3
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,-0.998,0.072,0.807,0.121,6
-0.765,0,0.663,0.337,0,-0.701,0.068,0.853,0.078,0
-0.822,0,0.449,0.551,0,-0.999,0.075,0.788,0.136,10
0,0,1,0,0,-0.935,0.049,0.835,0.116,1
0,0,1,0,0,-0.865,0.08,0.814,0.106,2
0.586,0.231,0.769,0,1,0.951,0.1,0.817,0.083,4
0,0,1,0,0,0.993,0.085,0.884,0.03,4
0.273,0.149,0.851,0,0,-0.999,0.036,0.804,0.16,3
0,0,1,0,0,0.987,0.096,0.852,0.052,0
0,0,1,0,0,0.316,0.106,0.797,0.097,2
0,0,1,0,0,0.996,0.117,0.832,0.051,0
-0.527,0,0.577,0.423,0,-0.969,0.082,0.81,0.108,3
0.152,0.147,0.735,0.118,0,0.263,0.087,0.829,0.084,0
-0.361,0,0.762,0.238,0,0.845,0.086,0.841,0.073,1
0.202,0.205,0.795,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
-0.67,0,0.69,0.31,0,-0.989,0.033,0.868,0.099,1
-0.226,0,0.826,0.174,0,-0.992,0.045,0.856,0.1,2
0,0,1,0,0,-0.949,0.11,0.775,0.115,7
0.477,0.237,0.763,0,0,0.998,0.13,0.809,0.061,4
-0.273,0.186,0.508,0.305,0,-0.908,0.078,0.828,0.094,3
-0.34,0,0.769,0.231,0,-0.993,0.085,0.803,0.112,3
0.34,0.194,0.806,0,0,0.899,0.036,0.958,0.006,1
-0.494,0,0.714,0.286,0,-0.999,0.069,0.797,0.135,5
-0.542,0.114,0.604,0.282,0,-0.995,0.077,0.799,0.124,2
0,0,1,0,0,0.998,0.096,0.856,0.048,5
-0.421,0,0.741,0.259,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0.402,0.316,0.684,0,0,0.999,0.126,0.807,0.067,13
0.599,0.262,0.738,0,0,0.638,0.052,0.9,0.047,1
